Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	H2_EXPORT	GAS_RE_EXPORT	AMMONIA_EXPORT	METHANOL_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1																																																																																				0.000000	0.534401																																																																																																																	-0.000049	0.000134			-0.534486	
 1 	 2																																																																																				0.000000	0.515868																																																																																																																	-0.000051	0.000123			-0.515939	
 1 	 3																																																																																				0.000000	0.497323																																																																																																																	-0.000052	0.000122			-0.497392	
 1 	 4																																																																																				0.000000	0.484666																																																																																																																	-0.000051	0.000131			-0.484747	
 1 	 5																																																																																				0.000000	0.482939																																																																																																																	-0.000049	0.000171			-0.483061	
 1 	 6																																																																																				0.000000	0.475358																																																																																																																	-0.000044	0.001003			-0.476316	
 1 	 7																																																																																				0.000000	0.485515																																																																																																																	-0.000091	0.000166			-0.485590	
 1 	 8																																																																																				0.000000	0.816362																																																																																																																	-0.299886	0.104843			-0.621319	
 1 	 9																																																																																				0.000000	1.096990																																																																																																																	-0.302063	0.030407			-0.825334	
 1 	 10																																																																																				0.000000	1.259540																																																																																																																	-0.287662	0.043070			-1.014948	
 1 	 11																																																																																				0.000000	1.274043																																																																																																																	-0.195012	0.072374			-1.151406	
 1 	 12																																																																																				0.000000	1.287364																																																																																																																	-0.157661	0.086438			-1.216141	
 1 	 13																																																																																				0.000000	1.307678																																																																																																																	-0.175570	0.078472			-1.210580	
 1 	 14																																																																																				0.000000	1.331517																																																																																																																	-0.233377	0.058399			-1.156539	
 1 	 15																																																																																				0.000000	1.353482																																																																																																																	-0.304874	0.036637			-1.085245	
 1 	 16																																																																																				0.000000	1.367814																																																																																																																	-0.392482	0.011811			-0.987143	
 1 	 17																																																																																				0.000000	0.876686																																																																																																																	-0.014494	0.000043			-0.862235	
 1 	 18																																																																																				0.000000	0.278118																																																																																																																	-0.000011	0.435947			-0.714053	
 1 	 19																																																																																				0.000000	0.180340																																																																																																																	-0.000012	0.435933			-0.616261	
 1 	 20																																																																																				0.000000	0.149200																																																																																																																	-0.000016	0.435884			-0.585068	
 1 	 21																																																																																				0.000000	0.191334																																																																																																																	-0.000028	0.381959			-0.573266	
 1 	 22																																																																																				0.000000	0.562907																																																																																																																	-0.000033	0.000275			-0.563149	
 1 	 23																																																																																				0.000000	0.552917																																																																																																																	-0.000040	0.000155			-0.553033	
 1 	 24																																																																																				0.000000	0.540321																																																																																																																	-0.000048	0.000113			-0.540387	
 2 	 1																																																																																				0.000000	0.574927																																																																																																																	-0.000022	0.000047			-0.574952	
 2 	 2																																																																																				0.000000	0.540356																																																																																																																	-0.000021	0.000052			-0.540387	
 2 	 3																																																																																				0.000000	0.511685																																																																																																																	-0.000021	0.000060			-0.511724	
 2 	 4																																																																																				0.000000	0.483859																																																																																																																	-0.000020	0.000065			-0.483904	
 2 	 5																																																																																				0.000000	0.466992																																																																																																																	-0.000020	0.000071			-0.467043	
 2 	 6																																																																																				0.000000	0.449041																																																																																																																	-0.000018	0.001159			-0.450182	
 2 	 7																																																																																				0.000000	0.908094																																																																																																																	-0.435993	0.000000			-0.472101	
 2 	 8																																																																																				0.000000	1.125497																																																																																																																	-0.435932	0.000040			-0.689605	
 2 	 9																																																																																				0.000000	1.384161																																																																																																																	-0.411438	0.000019			-0.972742	
 2 	 10																																																																																				0.000000	1.384161																																																																																																																	-0.192846	0.000016			-1.191331	
 2 	 11																																																																																				0.000000	1.384161																																																																																																																	-0.035723	0.000026			-1.348464	
 2 	 12																																																																																				0.000000	1.384161																																																																																																																	-0.000016	0.060566			-1.444711	
 2 	 13																																																																																				0.000000	1.384161																																																																																																																	-0.000016	0.091508			-1.475653	
 2 	 14																																																																																				0.000000	1.384161																																																																																																																	-0.000016	0.062420			-1.446565	
 2 	 15																																																																																				0.000000	1.384161																																																																																																																	-0.011967	0.000082			-1.372276	
 2 	 16																																																																																				0.000000	1.384161																																																																																																																	-0.123122	0.000018			-1.261057	
 2 	 17																																																																																				0.000000	1.384160																																																																																																																	-0.272981	0.000017			-1.111196	
 2 	 18																																																																																				0.000000	0.495566																																																																																																																	-0.000004	0.435971			-0.931534	
 2 	 19																																																																																				0.000000	0.360926																																																																																																																	-0.000006	0.435751			-0.796671	
 2 	 20																																																																																				0.000000	0.302845																																																																																																																	-0.000010	0.435666			-0.738501	
 2 	 21																																																																																				0.000000	0.475068																																																																																																																	-0.000014	0.231412			-0.706466	
 2 	 22																																																																																				0.000000	0.681065																																																																																																																	-0.000014	0.000124			-0.681175	
 2 	 23																																																																																				0.000000	0.657500																																																																																																																	-0.000015	0.000084			-0.657570	
 2 	 24																																																																																				0.000000	0.633904																																																																																																																	-0.000014	0.000075			-0.633965	
 3 	 1																																																																																				0.000000	0.596767																																																																																																																	-0.000155	0.000259			-0.596871	
 3 	 2																																																																																				0.000000	0.585840																																																																																																																	-0.000165	0.000236			-0.585911	
 3 	 3																																																																																				0.000000	0.575722																																																																																																																	-0.000165	0.000237			-0.575795	
 3 	 4																																																																																				0.000000	0.577382																																																																																																																	-0.000158	0.000256			-0.577481	
 3 	 5																																																																																				0.000000	0.582355																																																																																																																	-0.000142	0.000325			-0.582539	
 3 	 6																																																																																				0.000000	0.554726																																																																																																																	-0.000113	0.000949			-0.555562	
