Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	IMPORTED_GAS	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	H2_EXPORT	GAS_RE_EXPORT	AMMONIA_EXPORT	METHANOL_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	H2_INFRASTRUCTURE	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1																																																																																															0.445986	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.025730	0.385949	0.000000																																																																																																				-0.857665	
 1 	 2																																																																																															0.178546	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010301	0.154511	0.000000																																																																																																				-0.343358	
 1 	 3																																																																																															0.088893	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005128	0.076927	0.000000																																																																																																				-0.170949	
 1 	 4																																																																																															1.071278	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.061804	0.927067	0.000000																																																																																																				-2.060150	
 1 	 5																																																																																															2.856741	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.164812	2.472179	0.000000																																																																																																				-5.493733	
 1 	 6																																																																																															7.141853	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.412030	6.180448	0.000000																																																																																																				-13.734332	
 1 	 7																																																																																															13.835440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.798199	11.972975	0.000000																																																																																																				-26.606615	
 1 	 8																																																																																															12.050205	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.695204	10.428060	0.000000																																																																																																				-23.173471	
 1 	 9																																																																																															11.157625	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.643709	9.655636	0.000000																																																																																																				-21.456971	
 1 	 10																																																																																															12.496570	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.720956	10.814338	0.000000																																																																																																				-24.031866	
 1 	 11																																																																																															14.281730	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.823946	12.359187	0.000000																																																																																																				-27.464865	
 1 	 12																																																																																															15.709948	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.906343	13.595145	0.000000																																																																																																				-30.211439	
 1 	 13																																																																																															14.281730	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.823946	12.359187	0.000000																																																																																																				-27.464865	
 1 	 14																																																																																															14.460276	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.834247	12.513698	0.000000																																																																																																				-27.808223	
 1 	 15																																																																																															16.245511	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.937241	14.058613	0.000000																																																																																																				-31.241368	
 1 	 16																																																																																															16.959621	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.978440	14.676592	0.000000																																																																																																				-32.614655	
 1 	 17																																																																																															16.959621	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.978440	14.676592	0.000000																																																																																																				-32.614655	
 1 	 18																																																																																															12.496570	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.720956	10.814338	0.000000																																																																																																				-24.031866	
 1 	 19																																																																																															8.926100	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.514967	7.724508	0.000000																																																																																																				-17.165577	
 1 	 20																																																																																															6.693587	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.386169	5.792527	0.000000																																																																																																				-12.872283	
 1 	 21																																																																																															4.459859	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.257300	3.859493	0.000000																																																																																																				-8.576652	
 1 	 22																																																																																															2.856741	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.164812	2.472179	0.000000																																																																																																				-5.493733	
 1 	 23																																																																																															1.785463	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.103007	1.545112	0.000000																																																																																																				-3.433583	
 1 	 24																																																																																															0.714185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.041203	0.618045	0.000000																																																																																																				-1.373433	
 2 	 1																																																																																															0.445986	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.025730	0.385949	0.000000																																																																																																				-0.857665	
 2 	 2																																																																																															0.178546	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010301	0.154511	0.000000																																																																																																				-0.343358	
 2 	 3																																																																																															0.088893	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005128	0.076927	0.000000																																																																																																				-0.170949	
 2 	 4																																																																																															1.071278	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.061804	0.927067	0.000000																																																																																																				-2.060150	
 2 	 5																																																																																															2.856741	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.164812	2.472179	0.000000																																																																																																				-5.493733	
 2 	 6																																																																																															7.141853	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.412030	6.180448	0.000000																																																																																																				-13.734332	
 2 	 7																																																																																															13.835440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.798199	11.972975	0.000000																																																																																																				-26.606615	
 2 	 8																																																																																															12.050205	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.695204	10.428060	0.000000																																																																																																				-23.173471	
 2 	 9																																																																																															11.157625	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.643709	9.655636	0.000000																																																																																																				-21.456971	
 2 	 10																																																																																															12.496570	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.720956	10.814338	0.000000																																																																																																				-24.031866	
