Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	H2_EXPORT	GAS_RE_EXPORT	AMMONIA_EXPORT	METHANOL_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 7 	 3																																																																																								0.009972	0.000248	0.000000	0.000000	0.274695	0.000000	0.000000																																																																																																													-0.284915	
 7 	 4																																																																																								0.120175	0.002983	0.000000	0.000000	3.310427	0.000000	0.000000																																																																																																													-3.433585	
 7 	 5																																																																																								0.320468	0.007955	0.000000	0.000000	8.827804	0.000000	0.000000																																																																																																													-9.156228	
 7 	 6																																																																																								0.801170	0.019889	0.000000	0.000000	22.069511	0.000000	0.000000																																																																																																													-22.890570	
 7 	 7																																																																																								1.552054	0.038529	0.000000	0.000000	42.753808	0.000000	0.000000																																																																																																													-44.344391	
 7 	 8																																																																																								1.351787	0.033557	0.000000	0.000000	37.237135	0.000000	0.000000																																																																																																													-38.622479	
 7 	 9																																																																																								1.251658	0.031072	0.000000	0.000000	34.478915	0.000000	0.000000																																																																																																													-35.761645	
 7 	 10																																																																																								1.401860	0.034800	0.000000	0.000000	38.616479	0.000000	0.000000																																																																																																													-40.053139	
 7 	 11																																																																																								1.602118	0.039772	0.000000	0.000000	44.132918	0.000000	0.000000																																																																																																													-45.774808	
 7 	 12																																																																																								1.762335	0.043749	0.000000	0.000000	48.546350	0.000000	0.000000																																																																																																													-50.352435	
 7 	 13																																																																																								1.602118	0.039772	0.000000	0.000000	44.132918	0.000000	0.000000																																																																																																													-45.774808	
 7 	 14																																																																																								1.622148	0.040269	0.000000	0.000000	44.684655	0.000000	0.000000																																																																																																													-46.347072	
 7 	 15																																																																																								1.822414	0.045241	0.000000	0.000000	50.201329	0.000000	0.000000																																																																																																													-52.068984	
 7 	 16																																																																																								1.902523	0.047229	0.000000	0.000000	52.408045	0.000000	0.000000																																																																																																													-54.357797	
 7 	 17																																																																																								1.902523	0.047229	0.000000	0.000000	52.408045	0.000000	0.000000																																																																																																													-54.357797	
 7 	 18																																																																																								1.401860	0.034800	0.000000	0.000000	38.616479	0.000000	0.000000																																																																																																													-40.053139	
 7 	 19																																																																																								1.001326	0.024857	0.000000	0.000000	27.583132	0.000000	0.000000																																																																																																													-28.609316	
 7 	 20																																																																																								0.750884	0.018640	0.000000	0.000000	20.684297	0.000000	0.000000																																																																																																													-21.453821	
 7 	 21																																																																																								0.500305	0.012420	0.000000	0.000000	13.781705	0.000000	0.000000																																																																																																													-14.294430	
 7 	 22																																																																																								0.320468	0.007955	0.000000	0.000000	8.827804	0.000000	0.000000																																																																																																													-9.156228	
 7 	 23																																																																																								0.200292	0.004972	0.000000	0.000000	5.517378	0.000000	0.000000																																																																																																													-5.722642	
 7 	 24																																																																																								0.080117	0.001989	0.000000	0.000000	2.206951	0.000000	0.000000																																																																																																													-2.289057	
 8 	 1																																																																																								0.050031	0.001242	0.000000	0.000000	1.378171	0.000000	0.000000																																																																																																													-1.429443	
 8 	 2																																																																																								0.020029	0.000497	0.000000	0.000000	0.551738	0.000000	0.000000																																																																																																													-0.572264	
 8 	 3																																																																																								0.009972	0.000248	0.000000	0.000000	0.274695	0.000000	0.000000																																																																																																													-0.284915	
 8 	 4																																																																																								0.120175	0.002983	0.000000	0.000000	3.310427	0.000000	0.000000																																																																																																													-3.433585	
 8 	 5																																																																																								0.320468	0.007955	0.000000	0.000000	8.827804	0.000000	0.000000																																																																																																													-9.156228	
 8 	 6																																																																																								0.801170	0.019889	0.000000	0.000000	22.069511	0.000000	0.000000																																																																																																													-22.890570	
 8 	 7																																																																																								1.552054	0.038529	0.000000	0.000000	42.753808	0.000000	0.000000																																																																																																													-44.344391	
 8 	 8																																																																																								1.351787	0.033557	0.000000	0.000000	37.237135	0.000000	0.000000																																																																																																													-38.622479	
 8 	 9																																																																																								1.251658	0.031072	0.000000	0.000000	34.478915	0.000000	0.000000																																																																																																													-35.761645	
 8 	 10																																																																																								1.401860	0.034800	0.000000	0.000000	38.616479	0.000000	0.000000																																																																																																													-40.053139	
 8 	 11																																																																																								1.602118	0.039772	0.000000	0.000000	44.132918	0.000000	0.000000																																																																																																													-45.774808	
 8 	 12																																																																																								1.762335	0.043749	0.000000	0.000000	48.546350	0.000000	0.000000																																																																																																													-50.352435	
 8 	 13																																																																																								1.602118	0.039772	0.000000	0.000000	44.132918	0.000000	0.000000																																																																																																													-45.774808	
 8 	 14																																																																																								1.622148	0.040269	0.000000	0.000000	44.684655	0.000000	0.000000																																																																																																													-46.347072	
 8 	 15																																																																																								1.822414	0.045241	0.000000	0.000000	50.201329	0.000000	0.000000																																																																																																													-52.068984	
 8 	 16																																																																																								1.902523	0.047229	0.000000	0.000000	52.408045	0.000000	0.000000																																																																																																													-54.357797	
 8 	 17																																																																																								1.902523	0.047229	0.000000	0.000000	52.408045	0.000000	0.000000																																																																																																													-54.357797	
 8 	 18																																																																																								1.401860	0.034800	0.000000	0.000000	38.616479	0.000000	0.000000																																																																																																													-40.053139	
 8 	 19																																																																																								1.001326	0.024857	0.000000	0.000000	27.583132	0.000000	0.000000																																																																																																													-28.609316	
 8 	 20																																																																																								0.750884	0.018640	0.000000	0.000000	20.684297	0.000000	0.000000																																																																																																													-21.453821	
 8 	 21																																																																																								0.500305	0.012420	0.000000	0.000000	13.781705	0.000000	0.000000																																																																																																													-14.294430	
 8 	 22																																																																																								0.320468	0.007955	0.000000	0.000000	8.827804	0.000000	0.000000																																																																																																													-9.156228	
 8 	 23																																																																																								0.200292	0.004972	0.000000	0.000000	5.517378	0.000000	0.000000																																																																																																													-5.722642	
 8 	 24																																																																																								0.080117	0.001989	0.000000	0.000000	2.206951	0.000000	0.000000																																																																																																													-2.289057	
 9 	 1																																																																																								0.050031	0.001242	0.000000	0.000000	1.378171	0.000000	0.000000																																																																																																													-1.429443	
 9 	 2																																																																																								0.020029	0.000497	0.000000	0.000000	0.551738	0.000000	0.000000																																																																																																													-0.572264	
 9 	 3																																																																																								0.009972	0.000248	0.000000	0.000000	0.274695	0.000000	0.000000																																																																																																													-0.284915	
 9 	 4																																																																																								0.120175	0.002983	0.000000	0.000000	3.310427	0.000000	0.000000																																																																																																													-3.433585	
 9 	 5																																																																																								0.320468	0.007955	0.000000	0.000000	8.827804	0.000000	0.000000																																																																																																													-9.156228	
 9 	 6																																																																																								0.801170	0.019889	0.000000	0.000000	22.069511	0.000000	0.000000																																																																																																													-22.890570	
 9 	 7																																																																																								1.552054	0.038529	0.000000	0.000000	42.753808	0.000000	0.000000																																																																																																													-44.344391	
 9 	 8																																																																																								1.351787	0.033557	0.000000	0.000000	37.237135	0.000000	0.000000																																																																																																													-38.622479	
 9 	 9																																																																																								1.251658	0.031072	0.000000	0.000000	34.478915	0.000000	0.000000																																																																																																													-35.761645	
 9 	 10																																																																																								1.401860	0.034800	0.000000	0.000000	38.616479	0.000000	0.000000																																																																																																													-40.053139	
 9 	 11																																																																																								1.602118	0.039772	0.000000	0.000000	44.132918	0.000000	0.000000																																																																																																													-45.774808	
 9 	 12																																																																																								1.762335	0.043749	0.000000	0.000000	48.546350	0.000000	0.000000																																																																																																													-50.352435	
 9 	 13																																																																																								1.602118	0.039772	0.000000	0.000000	44.132918	0.000000	0.000000																																																																																																													-45.774808	
 9 	 14																																																																																								1.622148	0.040269	0.000000	0.000000	44.684655	0.000000	0.000000																																																																																																													-46.347072	
 9 	 15																																																																																								1.822414	0.045241	0.000000	0.000000	50.201329	0.000000	0.000000																																																																																																													-52.068984	
 9 	 16																																																																																								1.902523	0.047229	0.000000	0.000000	52.408045	0.000000	0.000000																																																																																																													-54.357797	
 9 	 17																																																																																								1.902523	0.047229	0.000000	0.000000	52.408045	0.000000	0.000000																																																																																																													-54.357797	
 9 	 18																																																																																								1.401860	0.034800	0.000000	0.000000	38.616479	0.000000	0.000000																																																																																																													-40.053139	
 9 	 19																																																																																								1.001326	0.024857	0.000000	0.000000	27.583132	0.000000	0.000000																																																																																																													-28.609316	
 9 	 20																																																																																								0.750884	0.018640	0.000000	0.000000	20.684297	0.000000	0.000000																																																																																																													-21.453821	
 9 	 21																																																																																								0.500305	0.012420	0.000000	0.000000	13.781705	0.000000	0.000000																																																																																																													-14.294430	
 9 	 22																																																																																								0.320468	0.007955	0.000000	0.000000	8.827804	0.000000	0.000000																																																																																																													-9.156228	
 9 	 23																																																																																								0.200292	0.004972	0.000000	0.000000	5.517378	0.000000	0.000000																																																																																																													-5.722642	
 9 	 24																																																																																								0.080117	0.001989	0.000000	0.000000	2.206951	0.000000	0.000000																																																																																																													-2.289057	
 10 	 1																																																																																								0.050031	0.001242	0.000000	0.000000	1.378171	0.000000	0.000000																																																																																																													-1.429443	
 10 	 2																																																																																								0.020029	0.000497	0.000000	0.000000	0.551738	0.000000	0.000000																																																																																																													-0.572264	
 10 	 3																																																																																								0.009972	0.000248	0.000000	0.000000	0.274695	0.000000	0.000000																																																																																																													-0.284915	
 10 	 4																																																																																								0.120175	0.002983	0.000000	0.000000	3.310427	0.000000	0.000000																																																																																																													-3.433585	
 10 	 5																																																																																								0.320468	0.007955	0.000000	0.000000	8.827804	0.000000	0.000000																																																																																																													-9.156228	
 10 	 6																																																																																								0.801170	0.019889	0.000000	0.000000	22.069511	0.000000	0.000000																																																																																																													-22.890570	
 10 	 7																																																																																								1.552054	0.038529	0.000000	0.000000	42.753808	0.000000	0.000000																																																																																																													-44.344391	
 10 	 8																																																																																								1.351787	0.033557	0.000000	0.000000	37.237135	0.000000	0.000000																																																																																																													-38.622479	
 10 	 9																																																																																								1.251658	0.031072	0.000000	0.000000	34.478915	0.000000	0.000000																																																																																																													-35.761645	
 10 	 10																																																																																								1.401860	0.034800	0.000000	0.000000	38.616479	0.000000	0.000000																																																																																																													-40.053139	
 10 	 11																																																																																								1.602118	0.039772	0.000000	0.000000	44.132918	0.000000	0.000000																																																																																																													-45.774808	
 10 	 12																																																																																								1.762335	0.043749	0.000000	0.000000	48.546350	0.000000	0.000000																																																																																																													-50.352435	
 10 	 13																																																																																								1.602118	0.039772	0.000000	0.000000	44.132918	0.000000	0.000000																																																																																																													-45.774808	
 10 	 14																																																																																								1.622148	0.040269	0.000000	0.000000	44.684655	0.000000	0.000000																																																																																																													-46.347072	
 10 	 15																																																																																								1.822414	0.045241	0.000000	0.000000	50.201329	0.000000	0.000000																																																																																																													-52.068984	
 10 	 16																																																																																								1.902523	0.047229	0.000000	0.000000	52.408045	0.000000	0.000000																																																																																																													-54.357797	
 10 	 17																																																																																								1.902523	0.047229	0.000000	0.000000	52.408045	0.000000	0.000000																																																																																																													-54.357797	
 10 	 18																																																																																								1.401860	0.034800	0.000000	0.000000	38.616479	0.000000	0.000000																																																																																																													-40.053139	
 10 	 19																																																																																								1.001326	0.024857	0.000000	0.000000	27.583132	0.000000	0.000000																																																																																																													-28.609316	
 10 	 20																																																																																								0.750884	0.018640	0.000000	0.000000	20.684297	0.000000	0.000000																																																																																																													-21.453821	
 10 	 21																																																																																								0.500305	0.012420	0.000000	0.000000	13.781705	0.000000	0.000000																																																																																																													-14.294430	
 10 	 22																																																																																								0.320468	0.007955	0.000000	0.000000	8.827804	0.000000	0.000000																																																																																																													-9.156228	
 10 	 23																																																																																								0.200292	0.004972	0.000000	0.000000	5.517378	0.000000	0.000000																																																																																																													-5.722642	
 10 	 24																																																																																								0.080117	0.001989	0.000000	0.000000	2.206951	0.000000	0.000000																																																																																																													-2.289057	
 11 	 1																																																																																								0.050031	0.001242	0.000000	0.000000	1.378171	0.000000	0.000000																																																																																																													-1.429443	
 11 	 2																																																																																								0.020029	0.000497	0.000000	0.000000	0.551738	0.000000	0.000000																																																																																																													-0.572264	
 11 	 3																																																																																								0.009972	0.000248	0.000000	0.000000	0.274695	0.000000	0.000000																																																																																																													-0.284915	
 11 	 4																																																																																								0.120175	0.002983	0.000000	0.000000	3.310427	0.000000	0.000000																																																																																																													-3.433585	
 11 	 5																																																																																								0.320468	0.007955	0.000000	0.000000	8.827804	0.000000	0.000000																																																																																																													-9.156228	
 11 	 6																																																																																								0.801170	0.019889	0.000000	0.000000	22.069511	0.000000	0.000000																																																																																																													-22.890570	
 11 	 7																																																																																								1.552054	0.038529	0.000000	0.000000	42.753808	0.000000	0.000000																																																																																																													-44.344391	
 11 	 8																																																																																								1.351787	0.033557	0.000000	0.000000	37.237135	0.000000	0.000000																																																																																																													-38.622479	
 11 	 9																																																																																								1.251658	0.031072	0.000000	0.000000	34.478915	0.000000	0.000000																																																																																																													-35.761645	
 11 	 10																																																																																								1.401860	0.034800	0.000000	0.000000	38.616479	0.000000	0.000000																																																																																																													-40.053139	
 11 	 11																																																																																								1.602118	0.039772	0.000000	0.000000	44.132918	0.000000	0.000000																																																																																																													-45.774808	
 11 	 12																																																																																								1.762335	0.043749	0.000000	0.000000	48.546350	0.000000	0.000000																																																																																																													-50.352435	
 11 	 13																																																																																								1.602118	0.039772	0.000000	0.000000	44.132918	0.000000	0.000000																																																																																																													-45.774808	
 11 	 14																																																																																								1.622148	0.040269	0.000000	0.000000	44.684655	0.000000	0.000000																																																																																																													-46.347072	
 11 	 15																																																																																								1.822414	0.045241	0.000000	0.000000	50.201329	0.000000	0.000000																																																																																																													-52.068984	
 11 	 16																																																																																								1.902523	0.047229	0.000000	0.000000	52.408045	0.000000	0.000000																																																																																																													-54.357797	
 11 	 17																																																																																								1.902523	0.047229	0.000000	0.000000	52.408045	0.000000	0.000000																																																																																																													-54.357797	
 11 	 18																																																																																								1.401860	0.034800	0.000000	0.000000	38.616479	0.000000	0.000000																																																																																																													-40.053139	
 11 	 19																																																																																								1.001326	0.024857	0.000000	0.000000	27.583132	0.000000	0.000000																																																																																																													-28.609316	
 11 	 20																																																																																								0.750884	0.018640	0.000000	0.000000	20.684297	0.000000	0.000000																																																																																																													-21.453821	
 11 	 21																																																																																								0.500305	0.012420	0.000000	0.000000	13.781705	0.000000	0.000000																																																																																																													-14.294430	
 11 	 22																																																																																								0.320468	0.007955	0.000000	0.000000	8.827804	0.000000	0.000000																																																																																																													-9.156228	
 11 	 23																																																																																								0.200292	0.004972	0.000000	0.000000	5.517378	0.000000	0.000000																																																																																																													-5.722642	
 11 	 24																																																																																								0.080117	0.001989	0.000000	0.000000	2.206951	0.000000	0.000000																																																																																																													-2.289057	
 12 	 1																																																																																								0.050031	0.001242	0.000000	0.000000	1.378171	0.000000	0.000000																																																																																																													-1.429443	
 12 	 2																																																																																								0.020029	0.000497	0.000000	0.000000	0.551738	0.000000	0.000000																																																																																																													-0.572264	
 12 	 3																																																																																								0.009972	0.000248	0.000000	0.000000	0.274695	0.000000	0.000000																																																																																																													-0.284915	
 12 	 4																																																																																								0.120175	0.002983	0.000000	0.000000	3.310427	0.000000	0.000000																																																																																																													-3.433585	
 12 	 5																																																																																								0.320468	0.007955	0.000000	0.000000	8.827804	0.000000	0.000000																																																																																																													-9.156228	
 12 	 6																																																																																								0.801170	0.019889	0.000000	0.000000	22.069511	0.000000	0.000000																																																																																																													-22.890570	
 12 	 7																																																																																								1.552054	0.038529	0.000000	0.000000	42.753808	0.000000	0.000000																																																																																																													-44.344391	
 12 	 8																																																																																								1.351787	0.033557	0.000000	0.000000	37.237135	0.000000	0.000000																																																																																																													-38.622479	
 12 	 9																																																																																								1.251658	0.031072	0.000000	0.000000	34.478915	0.000000	0.000000																																																																																																													-35.761645	
 12 	 10																																																																																								1.401860	0.034800	0.000000	0.000000	38.616479	0.000000	0.000000																																																																																																													-40.053139	
 12 	 11																																																																																								1.602118	0.039772	0.000000	0.000000	44.132918	0.000000	0.000000																																																																																																													-45.774808	
 12 	 12																																																																																								1.762335	0.043749	0.000000	0.000000	48.546350	0.000000	0.000000																																																																																																													-50.352435	
 12 	 13																																																																																								1.602118	0.039772	0.000000	0.000000	44.132918	0.000000	0.000000																																																																																																													-45.774808	
 12 	 14																																																																																								1.622148	0.040269	0.000000	0.000000	44.684655	0.000000	0.000000																																																																																																													-46.347072	
 12 	 15																																																																																								1.822414	0.045241	0.000000	0.000000	50.201329	0.000000	0.000000																																																																																																													-52.068984	
 12 	 16																																																																																								1.902523	0.047229	0.000000	0.000000	52.408045	0.000000	0.000000																																																																																																													-54.357797	
 12 	 17																																																																																								1.902523	0.047229	0.000000	0.000000	52.408045	0.000000	0.000000																																																																																																													-54.357797	
 12 	 18																																																																																								1.401860	0.034800	0.000000	0.000000	38.616479	0.000000	0.000000																																																																																																													-40.053139	
 12 	 19																																																																																								1.001326	0.024857	0.000000	0.000000	27.583132	0.000000	0.000000																																																																																																													-28.609316	
 12 	 20																																																																																								0.750884	0.018640	0.000000	0.000000	20.684297	0.000000	0.000000																																																																																																													-21.453821	
 12 	 21																																																																																								0.500305	0.012420	0.000000	0.000000	13.781705	0.000000	0.000000																																																																																																													-14.294430	
 12 	 22																																																																																								0.320468	0.007955	0.000000	0.000000	8.827804	0.000000	0.000000																																																																																																													-9.156228	
 12 	 23																																																																																								0.200292	0.004972	0.000000	0.000000	5.517378	0.000000	0.000000																																																																																																													-5.722642	
 12 	 24																																																																																								0.080117	0.001989	0.000000	0.000000	2.206951	0.000000	0.000000																																																																																																													-2.289057	
