Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	SYN_METHANOLATION	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 1 	 1																						0.000826																			-0.000826																																																																																																																																																													0.000000	
 1 	 2																						0.000832																			-0.000832																																																																																																																																																													0.000000	
 1 	 3																						0.000911																			-0.000911																																																																																																																																																													0.000000	
 1 	 4																						0.000949																			-0.000949																																																																																																																																																													0.000000	
 1 	 5																						0.001079																			-0.001079																																																																																																																																																													0.000000	
 1 	 6																						0.001207																			-0.001207																																																																																																																																																													0.000000	
 1 	 7																						0.001050																			-0.001050																																																																																																																																																													0.000000	
 1 	 8																						0.001203																			-0.001203																																																																																																																																																													0.000000	
 1 	 9																						0.001611																			-0.001611																																																																																																																																																													0.000000	
 1 	 10																						0.001689																			-0.001689																																																																																																																																																													0.000000	
 1 	 11																						0.001525																			-0.001525																																																																																																																																																													0.000000	
 1 	 12																						0.001245																			-0.001245																																																																																																																																																													0.000000	
 1 	 13																						0.000953																			-0.000953																																																																																																																																																													0.000000	
 1 	 14																						0.000757																			-0.000757																																																																																																																																																													0.000000	
 1 	 15																						0.000693																			-0.000693																																																																																																																																																													0.000000	
 1 	 16																						0.000686																			-0.000686																																																																																																																																																													0.000000	
 1 	 17																						0.000636																			-0.000636																																																																																																																																																													0.000000	
 1 	 18																						0.000653																			-0.000653																																																																																																																																																													0.000000	
 1 	 19																						0.000663																			-0.000663																																																																																																																																																													0.000000	
 1 	 20																						0.000608																			-0.000608																																																																																																																																																													0.000000	
 1 	 21																						0.000494																			-0.000494																																																																																																																																																													0.000000	
 1 	 22																						0.000368																			-0.000368																																																																																																																																																													0.000000	
 1 	 23																						0.000259																			-0.000259																																																																																																																																																													0.000000	
 1 	 24																						0.000170																			-0.000170																																																																																																																																																													0.000000	
 2 	 1																						0.001351																			-0.001351																																																																																																																																																													0.000000	
 2 	 2																						0.001542																			-0.001542																																																																																																																																																													0.000000	
 2 	 3																						0.001694																			-0.001694																																																																																																																																																													0.000000	
 2 	 4																						0.001838																			-0.001838																																																																																																																																																													0.000000	
 2 	 5																						0.002002																			-0.002002																																																																																																																																																													0.000000	
 2 	 6																						0.002058																			-0.002058																																																																																																																																																													0.000000	
 2 	 7																						0.002163																			-0.002163																																																																																																																																																													0.000000	
 2 	 8																						0.002382																			-0.002382																																																																																																																																																													0.000000	
 2 	 9																						0.002453																			-0.002453																																																																																																																																																													0.000000	
 2 	 10																						0.002423																			-0.002423																																																																																																																																																													0.000000	
 2 	 11																						0.002352																			-0.002352																																																																																																																																																													0.000000	
 2 	 12																						0.002224																			-0.002224																																																																																																																																																													0.000000	
 2 	 13																						0.002029																			-0.002029																																																																																																																																																													0.000000	
 2 	 14																						0.001800																			-0.001800																																																																																																																																																													0.000000	
 2 	 15																						0.001597																			-0.001597																																																																																																																																																													0.000000	
 2 	 16																						0.001455																			-0.001455																																																																																																																																																													0.000000	
 2 	 17																						0.001352																			-0.001352																																																																																																																																																													0.000000	
 2 	 18																						0.001320																			-0.001320																																																																																																																																																													0.000000	
 2 	 19																						0.001420																			-0.001420																																																																																																																																																													0.000000	
 2 	 20																						0.001510																			-0.001510																																																																																																																																																													0.000000	
 2 	 21																						0.001543																			-0.001543																																																																																																																																																													0.000000	
 2 	 22																						0.001539																			-0.001539																																																																																																																																																													0.000000	
 2 	 23																						0.001554																			-0.001554																																																																																																																																																													0.000000	
 2 	 24																						0.001601																			-0.001601																																																																																																																																																													0.000000	
 3 	 1																						0.000498																			-0.000498																																																																																																																																																													0.000000	
 3 	 2																						0.000348																			-0.000348																																																																																																																																																													0.000000	
 3 	 3																						0.000263																			-0.000263																																																																																																																																																													0.000000	
 3 	 4																						0.000195																			-0.000195																																																																																																																																																													0.000000	
 3 	 5																						0.000127																			-0.000127																																																																																																																																																													0.000000	
 3 	 6																						0.000097																			-0.000097																																																																																																																																																													0.000000	
 3 	 7																						0.000078																			-0.000078																																																																																																																																																													0.000000	
 3 	 8																						0.000097																			-0.000097																																																																																																																																																													0.000000	
 3 	 9																						0.000247																			-0.000247																																																																																																																																																													0.000000	
 3 	 10																						0.000282																			-0.000282																																																																																																																																																													0.000000	
 3 	 11																						0.000217																			-0.000217																																																																																																																																																													0.000000	
 3 	 12																						0.000131																			-0.000131																																																																																																																																																													0.000000	
 3 	 13																						0.000079																			-0.000079																																																																																																																																																													0.000000	
 3 	 14																						0.000068																			-0.000068																																																																																																																																																													0.000000	
 3 	 15																						0.000102																			-0.000102																																																																																																																																																													0.000000	
 3 	 16																						0.000208																			-0.000208																																																																																																																																																													0.000000	
 3 	 17																						0.000434																			-0.000434																																																																																																																																																													0.000000	
 3 	 18																						0.000839																			-0.000839																																																																																																																																																													0.000000	
 3 	 19																						0.001264																			-0.001264																																																																																																																																																													0.000000	
 3 	 20																						0.001308																			-0.001308																																																																																																																																																													0.000000	
 3 	 21																						0.001212																			-0.001212																																																																																																																																																													0.000000	
 3 	 22																						0.001034																			-0.001034																																																																																																																																																													0.000000	
 3 	 23																						0.000821																			-0.000821																																																																																																																																																													0.000000	
